timestamp,temperature,pressure,vibration,humidity
2024-01-01 07:53:00,22.093,101.423,-2.26,58.393
2024-01-01 07:54:00,22.31,101.1,-0.191,52.319
2024-01-01 07:55:00,21.83,101.092,-0.163,56.54
2024-01-01 07:56:00,22.532,101.521,2.096,51.214
2024-01-01 07:57:00,21.429,101.218,-1.457,55.435
2024-01-01 07:58:00,22.003,101.017,-0.391,58.15
2024-01-01 07:59:00,23.299,101.389,1.706,55.977
2024-01-01 08:00:00,22.112,101.393,0.45,55.341
2024-01-01 08:01:00,22.717,100.994,0.563,53.879
2024-01-01 08:02:00,22.046,101.346,0.115,55.062
2024-01-01 08:03:00,22.29,101.447,0.33,54.496
2024-01-01 08:04:00,21.972,101.375,0.778,53.428
2024-01-01 08:05:00,21.915,101.426,-0.809,54.42
2024-01-01 08:06:00,21.61,101.019,0.878,55.397
2024-01-01 08:07:00,22.215,101.366,-1.373,53.466
2024-01-01 08:08:00,21.574,101.239,0.328,53.387
2024-01-01 08:09:00,22.333,101.203,0.179,52.28
2024-01-01 08:10:00,22.543,101.474,-0.616,55.781
2024-01-01 08:11:00,22.183,101.596,-0.023,56.091
2024-01-01 08:12:00,21.857,101.659,-0.623,55.463
2024-01-01 08:13:00,22.227,101.563,-1.072,56.93
2024-01-01 08:14:00,21.846,101.278,-0.354,55.176
2024-01-01 08:15:00,22.468,101.371,-1.104,55.784
2024-01-01 08:16:00,21.084,101.453,0.323,55.608
2024-01-01 08:17:00,21.832,101.324,-1.15,54.817
2024-01-01 08:18:00,21.005,101.326,0.712,53.938
2024-01-01 08:19:00,21.252,101.465,-1.181,59.428
